,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,name,slug,season_end_year
117,2,10,7,8,0,2014-12-17,0,9.8,Location.HOME,4,5,3,0,Team.INDIANA_PACERS,Outcome.WIN,1,19,16,2027,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
118,2,8,3,5,0,2014-12-19,2,2.8,Location.AWAY,2,3,1,0,Team.DENVER_NUGGETS,Outcome.LOSS,1,15,8,1509,0,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
119,2,15,0,8,0,2014-12-20,3,17.6,Location.HOME,9,0,5,0,Team.MILWAUKEE_BUCKS,Outcome.WIN,2,8,23,2053,1,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
120,1,13,6,8,0,2014-12-22,0,12.3,Location.AWAY,6,4,5,1,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,4,-9,21,2082,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
121,0,11,5,6,0,2014-12-23,1,10.4,Location.AWAY,6,3,3,0,Team.ATLANTA_HAWKS,Outcome.LOSS,2,8,18,2061,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
122,3,9,2,7,0,2014-12-25,1,6.9,Location.HOME,3,2,3,0,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,1,0,11,1653,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
123,3,16,1,9,1,2014-12-27,1,15.7,Location.HOME,9,0,5,0,Team.TORONTO_RAPTORS,Outcome.LOSS,1,-16,23,2126,0,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
124,3,13,4,6,0,2014-12-29,1,10.9,Location.HOME,6,4,1,0,Team.UTAH_JAZZ,Outcome.WIN,2,-4,17,1787,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
125,1,13,3,8,0,2014-12-31,4,12.8,Location.HOME,7,2,4,0,Team.NEW_YORK_KNICKS,Outcome.WIN,1,20,20,1904,0,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
126,1,12,0,7,0,2015-01-03,1,11.6,Location.HOME,7,0,3,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,2,9,17,1628,0,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
127,0,9,3,4,0,2015-01-05,0,5.9,Location.HOME,5,3,1,0,Team.ATLANTA_HAWKS,Outcome.LOSS,2,-11,14,2113,2,Team.LOS_ANGELES_CLIPPERS,5,J.J. Redick,redicjj01,2015
128,2,8,3,4,0,2015-01-07,2,9.0,Location.HOME,3,3,1,2,Team.LOS_ANGELES_LAKERS,Outcome.WIN,0,33,10,1609,0,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
129,1,13,2,8,0,2015-01-10,4,10.4,Location.HOME,5,2,4,0,Team.DALLAS_MAVERICKS,Outcome.WIN,1,24,16,1686,1,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
130,1,10,0,4,0,2015-01-11,2,8.9,Location.HOME,6,0,2,0,Team.MIAMI_HEAT,Outcome.LOSS,2,-7,14,2097,1,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
131,3,12,0,3,0,2015-01-14,2,1.7,Location.AWAY,3,0,1,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2,0,7,2206,1,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
132,0,10,0,6,0,2015-01-16,1,6.9,Location.HOME,5,0,4,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,19,14,1805,1,Team.LOS_ANGELES_CLIPPERS,3,J.J. Redick,redicjj01,2015
133,1,14,0,9,0,2015-01-17,0,10.9,Location.AWAY,7,0,4,0,Team.SACRAMENTO_KINGS,Outcome.WIN,2,0,18,1553,1,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
134,3,12,3,5,0,2015-01-19,1,11.5,Location.HOME,5,3,3,1,Team.BOSTON_CELTICS,Outcome.WIN,3,16,16,1887,0,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
135,3,8,2,4,0,2015-01-22,0,14.5,Location.HOME,6,2,3,0,Team.BROOKLYN_NETS,Outcome.WIN,1,25,17,1184,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
136,0,12,3,4,0,2015-01-25,2,14.5,Location.AWAY,7,3,3,1,Team.PHOENIX_SUNS,Outcome.WIN,3,27,20,1841,1,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
137,0,10,2,2,0,2015-01-26,1,0.7,Location.HOME,2,2,0,0,Team.DENVER_NUGGETS,Outcome.WIN,1,-1,6,1136,1,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
138,4,13,2,5,1,2015-01-30,1,6.5,Location.AWAY,5,2,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,3,-11,12,1675,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
139,1,7,0,2,0,2015-01-31,4,6.6,Location.AWAY,4,0,1,0,Team.SAN_ANTONIO_SPURS,Outcome.WIN,0,7,9,1667,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
140,0,1,0,1,0,2015-02-02,0,0.0,Location.AWAY,0,0,0,1,Team.BROOKLYN_NETS,Outcome.LOSS,0,-2,0,251,0,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
141,3,12,2,4,0,2015-02-09,1,11.9,Location.AWAY,5,2,3,1,Team.DALLAS_MAVERICKS,Outcome.WIN,2,2,15,1856,1,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
142,4,16,0,5,0,2015-02-11,3,13.9,Location.HOME,9,0,2,0,Team.HOUSTON_ROCKETS,Outcome.WIN,3,20,20,2221,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
143,2,13,2,5,0,2015-02-19,5,9.2,Location.HOME,6,2,1,0,Team.SAN_ANTONIO_SPURS,Outcome.WIN,0,8,15,2386,0,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
144,3,13,8,6,0,2015-02-21,2,19.2,Location.HOME,6,8,4,0,Team.SACRAMENTO_KINGS,Outcome.WIN,2,11,24,1584,0,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
145,4,12,2,6,0,2015-02-23,3,4.3,Location.HOME,3,1,1,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2,-1,8,2228,1,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
146,0,12,0,6,0,2015-02-25,1,6.8,Location.AWAY,6,0,3,1,Team.HOUSTON_ROCKETS,Outcome.LOSS,3,1,15,1814,0,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
147,0,12,4,5,2,2015-02-27,2,11.1,Location.AWAY,6,4,2,1,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,4,22,18,2449,0,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
148,0,14,0,7,0,2015-03-01,6,5.8,Location.AWAY,5,0,2,2,Team.CHICAGO_BULLS,Outcome.WIN,4,13,12,2269,1,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
149,1,15,0,9,0,2015-03-02,3,9.1,Location.AWAY,7,0,4,2,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,3,6,18,2615,0,Team.LOS_ANGELES_CLIPPERS,3,J.J. Redick,redicjj01,2015
150,1,27,0,12,0,2015-03-04,2,12.4,Location.HOME,11,0,4,2,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2,-11,26,2840,2,Team.LOS_ANGELES_CLIPPERS,3,J.J. Redick,redicjj01,2015
151,2,12,0,5,0,2015-03-08,1,14.5,Location.AWAY,8,0,2,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,0,-17,18,1633,2,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
152,0,19,3,7,0,2015-03-09,5,17.2,Location.HOME,10,3,3,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,0,24,26,2340,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
153,7,14,10,6,0,2015-03-11,4,25.6,Location.AWAY,6,10,3,1,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2,30,25,2113,3,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
154,3,14,3,5,0,2015-03-13,0,10.3,Location.AWAY,6,3,2,0,Team.DALLAS_MAVERICKS,Outcome.LOSS,1,-23,17,2058,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
155,5,15,2,9,0,2015-03-15,4,7.6,Location.HOME,5,2,3,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,4,7,15,2298,1,Team.LOS_ANGELES_CLIPPERS,3,J.J. Redick,redicjj01,2015
156,3,17,3,4,0,2015-03-17,2,16.7,Location.HOME,10,3,0,1,Team.CHARLOTTE_HORNETS,Outcome.WIN,2,8,23,2352,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
157,4,16,2,12,0,2015-03-18,2,23.4,Location.AWAY,9,2,7,0,Team.SACRAMENTO_KINGS,Outcome.WIN,1,8,27,2299,1,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
158,2,15,4,7,0,2015-03-20,2,21.1,Location.HOME,9,4,4,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,0,12,26,2075,0,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
159,2,16,3,6,0,2015-03-22,0,13.2,Location.HOME,7,3,3,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2,9,20,1779,1,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
160,2,11,1,4,0,2015-03-25,0,13.2,Location.AWAY,7,1,2,1,Team.NEW_YORK_KNICKS,Outcome.WIN,0,33,17,1318,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
161,0,14,0,7,0,2015-03-27,3,11.1,Location.AWAY,8,0,3,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,3,27,19,1760,1,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
162,3,15,0,6,0,2015-03-29,5,21.3,Location.AWAY,11,0,5,0,Team.BOSTON_CELTICS,Outcome.WIN,3,20,27,1960,0,Team.LOS_ANGELES_CLIPPERS,2,J.J. Redick,redicjj01,2015
163,3,12,5,6,0,2015-03-31,1,6.2,Location.HOME,4,5,1,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1,-8,14,2467,0,Team.LOS_ANGELES_CLIPPERS,3,J.J. Redick,redicjj01,2015
164,0,20,2,9,0,2015-04-01,8,15.2,Location.AWAY,9,2,5,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2,-1,25,2088,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
165,3,17,6,10,0,2015-04-04,3,18.2,Location.AWAY,8,5,4,1,Team.DENVER_NUGGETS,Outcome.WIN,1,21,25,1926,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
166,0,6,2,2,0,2015-04-05,0,8.0,Location.AWAY,4,2,2,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1,15,12,1274,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
167,2,14,6,6,1,2015-04-07,0,24.1,Location.HOME,9,5,4,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1,19,27,1782,2,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
168,0,14,2,7,1,2015-04-11,1,12.6,Location.HOME,7,2,2,0,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1,21,18,1953,1,Team.LOS_ANGELES_CLIPPERS,0,J.J. Redick,redicjj01,2015
169,2,16,3,5,0,2015-04-13,1,10.9,Location.HOME,7,3,3,0,Team.DENVER_NUGGETS,Outcome.WIN,1,11,20,1968,1,Team.LOS_ANGELES_CLIPPERS,3,J.J. Redick,redicjj01,2015
170,1,11,2,6,0,2015-04-14,1,5.5,Location.AWAY,4,2,2,0,Team.PHOENIX_SUNS,Outcome.WIN,1,20,12,1393,0,Team.LOS_ANGELES_CLIPPERS,1,J.J. Redick,redicjj01,2015
171,0,2,3,2,0,2014-10-30,0,0.7,Location.AWAY,1,2,1,1,Team.ORLANDO_MAGIC,Outcome.WIN,4,-13,5,868,0,Team.WASHINGTON_WIZARDS,2,Glen Rice,ricegl02,2015
172,0,3,3,1,0,2014-11-01,0,1.5,Location.HOME,1,2,0,0,Team.MILWAUKEE_BUCKS,Outcome.WIN,1,-7,4,297,0,Team.WASHINGTON_WIZARDS,0,Glen Rice,ricegl02,2015
173,1,5,0,3,0,2014-11-04,1,-4.5,Location.AWAY,0,0,0,0,Team.NEW_YORK_KNICKS,Outcome.WIN,5,-1,0,918,0,Team.WASHINGTON_WIZARDS,0,Glen Rice,ricegl02,2015
174,0,3,0,0,0,2014-11-05,1,1.3,Location.HOME,1,0,0,1,Team.INDIANA_PACERS,Outcome.WIN,0,-3,2,256,0,Team.WASHINGTON_WIZARDS,0,Glen Rice,ricegl02,2015
175,1,2,0,1,0,2014-11-07,0,-1.1,Location.AWAY,0,0,0,0,Team.TORONTO_RAPTORS,Outcome.LOSS,1,2,0,217,0,Team.WASHINGTON_WIZARDS,0,Glen Rice,ricegl02,2015
176,2,7,0,2,1,2015-02-20,7,6.5,Location.HOME,3,0,1,0,Team.INDIANA_PACERS,Outcome.LOSS,0,-10,7,1084,2,Team.PHILADELPHIA_76ERS,3,Jason Richardson,richaja01,2015
177,1,9,0,5,0,2015-02-22,3,1.7,Location.AWAY,3,0,1,2,Team.ORLANDO_MAGIC,Outcome.LOSS,3,-11,7,1446,0,Team.PHILADELPHIA_76ERS,2,Jason Richardson,richaja01,2015
178,2,11,0,8,0,2015-02-25,4,13.1,Location.AWAY,6,0,4,0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,3,1,16,1506,1,Team.PHILADELPHIA_76ERS,0,Jason Richardson,richaja01,2015
179,5,9,0,7,0,2015-02-27,2,9.2,Location.HOME,4,0,4,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,3,14,12,1587,0,Team.PHILADELPHIA_76ERS,1,Jason Richardson,richaja01,2015
180,0,12,2,5,0,2015-03-01,3,3.9,Location.AWAY,4,1,1,0,Team.INDIANA_PACERS,Outcome.LOSS,2,-8,10,1538,2,Team.PHILADELPHIA_76ERS,1,Jason Richardson,richaja01,2015
181,3,19,9,9,0,2015-03-04,6,23.0,Location.AWAY,8,9,4,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2,17,29,2132,1,Team.PHILADELPHIA_76ERS,0,Jason Richardson,richaja01,2015
182,2,10,0,4,0,2015-03-06,3,-6.3,Location.HOME,0,0,0,0,Team.UTAH_JAZZ,Outcome.LOSS,4,-19,0,1591,0,Team.PHILADELPHIA_76ERS,0,Jason Richardson,richaja01,2015
183,2,9,0,6,0,2015-03-11,1,2.5,Location.HOME,2,0,0,1,Team.CHICAGO_BULLS,Outcome.LOSS,1,-12,4,1143,2,Team.PHILADELPHIA_76ERS,0,Jason Richardson,richaja01,2015
184,4,11,0,4,1,2015-03-14,1,2.9,Location.HOME,3,0,0,2,Team.BROOKLYN_NETS,Outcome.LOSS,2,-6,6,1162,0,Team.PHILADELPHIA_76ERS,1,Jason Richardson,richaja01,2015
185,2,7,0,2,0,2015-03-16,2,1.6,Location.AWAY,1,0,0,3,Team.BOSTON_CELTICS,Outcome.LOSS,0,-15,2,1223,0,Team.PHILADELPHIA_76ERS,0,Jason Richardson,richaja01,2015
186,2,7,4,5,0,2015-03-18,4,12.8,Location.HOME,4,3,3,1,Team.DETROIT_PISTONS,Outcome.WIN,2,1,14,1493,1,Team.PHILADELPHIA_76ERS,1,Jason Richardson,richaja01,2015
187,3,8,2,5,0,2015-03-20,2,5.2,Location.HOME,2,1,1,1,Team.NEW_YORK_KNICKS,Outcome.WIN,0,10,6,1070,2,Team.PHILADELPHIA_76ERS,1,Jason Richardson,richaja01,2015
188,3,7,0,4,0,2015-03-22,4,4.2,Location.AWAY,2,0,1,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,0,-6,5,1231,0,Team.PHILADELPHIA_76ERS,0,Jason Richardson,richaja01,2015
189,3,13,2,6,1,2015-03-25,3,2.7,Location.AWAY,3,1,1,1,Team.DENVER_NUGGETS,Outcome.WIN,1,15,8,1523,0,Team.PHILADELPHIA_76ERS,1,Jason Richardson,richaja01,2015
190,0,6,0,3,0,2015-03-27,1,0.5,Location.HOME,1,0,1,0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,0,-21,3,791,1,Team.PHILADELPHIA_76ERS,0,Jason Richardson,richaja01,2015
191,0,2,0,2,0,2015-04-01,1,-2.1,Location.AWAY,0,0,0,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,0,-5,0,372,0,Team.PHILADELPHIA_76ERS,1,Jason Richardson,richaja01,2015
192,1,11,0,6,0,2015-04-05,1,0.9,Location.AWAY,3,0,1,2,Team.NEW_YORK_KNICKS,Outcome.LOSS,0,-11,7,1370,0,Team.PHILADELPHIA_76ERS,2,Jason Richardson,richaja01,2015
193,1,7,1,5,0,2015-04-08,1,14.1,Location.HOME,6,1,4,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1,-13,17,1246,0,Team.PHILADELPHIA_76ERS,1,Jason Richardson,richaja01,2015
194,2,13,2,8,0,2015-04-11,4,13.3,Location.AWAY,7,1,4,0,Team.CHICAGO_BULLS,Outcome.LOSS,4,8,19,1480,1,Team.PHILADELPHIA_76ERS,1,Jason Richardson,richaja01,2015
195,1,3,2,0,0,2014-10-28,2,-1.6,Location.AWAY,0,2,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2,-18,2,1034,0,Team.ORLANDO_MAGIC,2,Luke Ridnour,ridnolu01,2015
196,4,7,0,1,0,2014-10-30,1,8.8,Location.HOME,4,0,0,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,0,16,8,1487,1,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
197,2,4,0,1,0,2014-11-01,0,0.5,Location.HOME,2,0,0,1,Team.TORONTO_RAPTORS,Outcome.LOSS,4,-7,4,975,0,Team.ORLANDO_MAGIC,2,Luke Ridnour,ridnolu01,2015
198,3,5,0,1,0,2014-11-04,2,2.3,Location.AWAY,2,0,0,1,Team.CHICAGO_BULLS,Outcome.LOSS,1,-6,4,968,0,Team.ORLANDO_MAGIC,2,Luke Ridnour,ridnolu01,2015
199,1,6,0,3,0,2014-11-05,2,-3.7,Location.AWAY,1,0,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,3,0,2,1176,1,Team.ORLANDO_MAGIC,3,Luke Ridnour,ridnolu01,2015
200,2,8,0,1,0,2014-11-07,1,2.9,Location.HOME,4,0,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2,-4,8,863,0,Team.ORLANDO_MAGIC,2,Luke Ridnour,ridnolu01,2015
201,4,6,0,3,0,2014-11-09,3,12.6,Location.AWAY,4,0,3,1,Team.BROOKLYN_NETS,Outcome.LOSS,3,-3,11,1161,1,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
202,6,7,0,2,0,2014-11-11,3,5.4,Location.AWAY,3,0,0,0,Team.TORONTO_RAPTORS,Outcome.LOSS,5,-8,6,1762,1,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
203,5,5,3,0,0,2014-11-12,4,9.2,Location.AWAY,3,2,0,0,Team.NEW_YORK_KNICKS,Outcome.WIN,2,5,8,1496,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
204,3,3,0,2,0,2014-11-14,4,4.6,Location.HOME,2,0,1,0,Team.MILWAUKEE_BUCKS,Outcome.WIN,1,18,5,1080,0,Team.ORLANDO_MAGIC,2,Luke Ridnour,ridnolu01,2015
205,6,4,1,1,0,2014-11-17,3,8.7,Location.AWAY,2,1,0,0,Team.DETROIT_PISTONS,Outcome.WIN,1,1,5,1142,1,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
206,3,2,0,2,0,2014-11-19,0,0.7,Location.HOME,0,0,0,0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,0,-16,0,827,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
207,0,1,0,0,0,2014-11-21,1,1.2,Location.AWAY,1,0,0,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,2,-7,2,417,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
208,0,2,0,1,0,2014-11-24,0,4.0,Location.AWAY,2,0,1,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,-8,5,369,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
209,1,1,0,0,0,2014-11-26,0,-0.4,Location.HOME,0,0,0,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1,-3,0,368,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
210,4,1,0,1,0,2014-12-03,3,4.0,Location.AWAY,0,0,0,0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,0,-8,0,771,1,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
211,1,2,0,1,0,2014-12-21,0,-0.1,Location.HOME,0,0,0,0,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1,-6,0,364,1,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
212,2,1,0,0,0,2014-12-30,2,0.3,Location.HOME,0,0,0,0,Team.DETROIT_PISTONS,Outcome.LOSS,0,-2,0,712,0,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
213,3,5,2,1,0,2015-01-03,1,4.0,Location.HOME,1,2,0,1,Team.CHARLOTTE_HORNETS,Outcome.LOSS,0,2,4,779,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
214,0,3,0,1,0,2015-01-07,2,-0.9,Location.AWAY,1,0,1,0,Team.DENVER_NUGGETS,Outcome.LOSS,2,-3,3,884,0,Team.ORLANDO_MAGIC,2,Luke Ridnour,ridnolu01,2015
215,1,10,0,3,0,2015-01-09,1,4.4,Location.AWAY,5,0,2,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,4,-5,12,1514,0,Team.ORLANDO_MAGIC,2,Luke Ridnour,ridnolu01,2015
216,4,4,0,1,0,2015-01-10,0,6.1,Location.AWAY,2,0,1,1,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1,0,5,960,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
217,3,3,5,1,0,2015-01-12,0,8.4,Location.AWAY,2,4,1,0,Team.CHICAGO_BULLS,Outcome.WIN,0,-1,9,916,0,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
218,0,3,0,0,0,2015-01-14,4,2.5,Location.HOME,2,0,0,0,Team.HOUSTON_ROCKETS,Outcome.WIN,1,-5,4,727,1,Team.ORLANDO_MAGIC,2,Luke Ridnour,ridnolu01,2015
219,0,3,0,2,0,2015-01-16,1,1.2,Location.HOME,1,0,1,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1,-7,3,526,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
220,0,0,0,0,0,2015-01-18,0,-0.4,Location.HOME,0,0,0,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1,-10,0,126,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
221,2,3,0,1,0,2015-01-21,2,4.7,Location.AWAY,2,0,0,0,Team.DETROIT_PISTONS,Outcome.LOSS,0,3,4,421,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
222,1,1,0,1,0,2015-01-23,0,2.0,Location.AWAY,1,0,1,0,Team.NEW_YORK_KNICKS,Outcome.LOSS,1,-10,3,519,0,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
223,1,0,0,0,0,2015-01-29,1,1.0,Location.HOME,0,0,0,0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,0,4,0,138,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
224,3,4,2,2,0,2015-02-06,3,3.2,Location.HOME,1,2,0,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1,12,4,1121,0,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
225,1,3,0,0,0,2015-02-11,2,2.6,Location.HOME,2,0,0,0,Team.NEW_YORK_KNICKS,Outcome.WIN,1,-2,4,889,0,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
226,1,4,0,1,0,2015-02-20,1,2.0,Location.HOME,2,0,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,0,-3,4,638,0,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
227,0,2,0,1,0,2015-02-22,0,0.9,Location.HOME,1,0,0,1,Team.PHILADELPHIA_76ERS,Outcome.WIN,2,-7,2,715,1,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
228,0,1,0,1,0,2015-02-25,0,-1.1,Location.HOME,0,0,0,0,Team.MIAMI_HEAT,Outcome.LOSS,1,6,0,559,0,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
229,2,3,0,2,1,2015-02-27,1,4.9,Location.AWAY,1,0,0,0,Team.ATLANTA_HAWKS,Outcome.LOSS,2,4,2,755,3,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
230,3,4,0,1,0,2015-03-01,0,-0.5,Location.HOME,0,0,0,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2,5,0,492,1,Team.ORLANDO_MAGIC,0,Luke Ridnour,ridnolu01,2015
231,3,5,0,3,0,2015-03-10,1,-1.1,Location.AWAY,0,0,0,2,Team.INDIANA_PACERS,Outcome.LOSS,1,-23,0,1171,0,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
232,3,4,2,2,0,2015-03-11,0,3.5,Location.AWAY,1,2,1,0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,3,-1,5,905,1,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
233,1,4,0,2,1,2015-03-13,1,1.5,Location.AWAY,2,0,1,0,Team.BOSTON_CELTICS,Outcome.LOSS,3,3,5,999,0,Team.ORLANDO_MAGIC,2,Luke Ridnour,ridnolu01,2015
234,1,6,4,3,0,2015-03-15,1,14.6,Location.HOME,5,3,2,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2,-11,15,982,3,Team.ORLANDO_MAGIC,1,Luke Ridnour,ridnolu01,2015
